query_idx,query_id,query_class,rank,neighbor_id,neighbor_class,cosine,same_class
16,TCGA-D3-A51G-06,Metastasis,8,TCGA-WE-A8K6-06,Metastasis,0.9990140795707703,True
16,TCGA-D3-A51G-06,Metastasis,9,TCGA-ER-A19L-06,Metastasis,0.9989649057388306,True
17,TCGA-EE-A29M-06,Metastasis,0,TCGA-ER-A42L-06,Metastasis,0.9999716877937317,True
17,TCGA-EE-A29M-06,Metastasis,1,TCGA-EE-A2MJ-06,Metastasis,0.9998442530632019,True
17,TCGA-EE-A29M-06,Metastasis,2,TCGA-EE-A181-06,Metastasis,0.9996809363365173,True
17,TCGA-EE-A29M-06,Metastasis,3,TCGA-W3-AA1R-06,Metastasis,0.9996090531349182,True
17,TCGA-EE-A29M-06,Metastasis,4,TCGA-D3-A1Q7-06,Metastasis,0.9994741678237915,True
17,TCGA-EE-A29M-06,Metastasis,5,TCGA-WE-A8ZY-06,Metastasis,0.9994402527809143,True
17,TCGA-EE-A29M-06,Metastasis,6,TCGA-DA-A1I1-06,Metastasis,0.9993916749954224,True
17,TCGA-EE-A29M-06,Metastasis,7,TCGA-D3-A51F-06,Metastasis,0.9993705749511719,True
17,TCGA-EE-A29M-06,Metastasis,8,TCGA-ER-A19S-06,Metastasis,0.9993377327919006,True
17,TCGA-EE-A29M-06,Metastasis,9,TCGA-EE-A3AC-06,Metastasis,0.9992692470550537,True
18,TCGA-BF-A5ER-01,Primary Tumor,0,TCGA-D3-A8GI-06,Metastasis,0.9999754428863525,False
18,TCGA-BF-A5ER-01,Primary Tumor,1,TCGA-DA-A95Z-06,Metastasis,0.9999269247055054,False
18,TCGA-BF-A5ER-01,Primary Tumor,2,TCGA-EB-A553-01,Primary Tumor,0.9998958706855774,True
18,TCGA-BF-A5ER-01,Primary Tumor,3,TCGA-XV-AB01-06,Metastasis,0.9998122453689575,False
18,TCGA-BF-A5ER-01,Primary Tumor,4,TCGA-FS-A1ZU-06,Metastasis,0.9997813701629639,False
18,TCGA-BF-A5ER-01,Primary Tumor,5,TCGA-ER-A194-01,Primary Tumor,0.9997450113296509,True
18,TCGA-BF-A5ER-01,Primary Tumor,6,TCGA-EE-A29B-06,Metastasis,0.9996632933616638,False
18,TCGA-BF-A5ER-01,Primary Tumor,7,TCGA-GN-A8LK-06,Metastasis,0.9996464848518372,False
18,TCGA-BF-A5ER-01,Primary Tumor,8,TCGA-EE-A29E-06,Metastasis,0.9994216561317444,False
18,TCGA-BF-A5ER-01,Primary Tumor,9,TCGA-EB-A3Y7-01,Primary Tumor,0.9993152022361755,True
19,TCGA-D3-A8GD-06,Metastasis,0,TCGA-D3-A5GR-06,Metastasis,0.999406635761261,True
